time,h,theta,Temp
560.0662,-477.05,0.128,20.0
560.0697,-477.08,0.128,20.0
560.0733,-477.11,0.128,20.0
560.0769,-477.14,0.128,20.0
560.0805,-477.16,0.128,20.0
560.0852,-477.2,0.128,20.0
560.0898,-477.24,0.128,20.0
560.0945,-477.27,0.128,20.0
560.0992,-477.31,0.1279,20.0
560.1038,-477.34,0.1279,20.0
560.1085,-477.38,0.1279,20.0
560.1132,-477.42,0.1279,20.0
560.1178,-477.45,0.1279,20.0
560.1225,-477.49,0.1279,20.0
560.1272,-477.53,0.1279,20.0
560.1318,-477.56,0.1279,20.0
560.1365,-477.6,0.1279,20.0
560.1412,-477.63,0.1279,20.0
560.1458,-477.67,0.1279,20.0
560.1505,-477.71,0.1279,20.0
560.1551,-477.74,0.1279,20.0
560.1598,-477.78,0.1279,20.0
560.1645,-477.82,0.1279,20.0
560.1691,-477.85,0.1279,20.0
560.1738,-477.89,0.1279,20.0
560.1785,-477.92,0.1279,20.0
560.1831,-477.96,0.1278,20.0
560.1878,-478.0,0.1278,20.0
560.1925,-478.03,0.1278,20.0
560.1971,-478.07,0.1278,20.0
560.2018,-478.1,0.1278,20.0
560.2065,-478.14,0.1278,20.0
560.2111,-478.18,0.1278,20.0
560.2158,-478.21,0.1278,20.0
560.2205,-478.25,0.1278,20.0
560.2251,-478.28,0.1278,20.0
560.2312,-478.33,0.1278,20.0
560.2373,-478.38,0.1278,20.0
560.2433,-478.43,0.1278,20.0
560.2494,-478.47,0.1278,20.0
560.2554,-478.52,0.1278,20.0
560.2615,-478.57,0.1278,20.0
560.2676,-478.61,0.1277,20.0
560.2736,-478.66,0.1277,20.0
560.2797,-478.71,0.1277,20.0
560.2858,-478.75,0.1277,20.0
560.2918,-478.8,0.1277,20.0
560.2979,-478.85,0.1277,20.0
560.304,-478.89,0.1277,20.0
560.31,-478.94,0.1277,20.0
560.3161,-478.99,0.1277,20.0
560.3222,-479.03,0.1277,20.0
560.3282,-479.08,0.1277,20.0
560.3343,-479.13,0.1277,20.0
560.3403,-479.18,0.1277,20.0
560.3464,-479.22,0.1277,20.0
560.3525,-479.27,0.1276,20.0
560.3585,-479.32,0.1276,20.0
560.3646,-479.37,0.1276,20.0
560.3707,-479.41,0.1276,20.0
560.3767,-479.46,0.1276,20.0
560.3828,-479.51,0.1276,20.0
560.3889,-479.56,0.1276,20.0
560.3949,-479.6,0.1276,20.0
560.401,-479.65,0.1276,20.0
560.4071,-479.7,0.1276,20.0
560.4131,-479.74,0.1276,20.0
560.4192,-479.79,0.1276,20.0
560.4252,-479.84,0.1276,20.0
560.4313,-479.89,0.1276,20.0
560.4374,-479.93,0.1275,20.0
560.4434,-479.98,0.1275,20.0
560.4495,-480.03,0.1275,20.0
560.4556,-480.07,0.1275,20.0
560.4616,-480.12,0.1275,20.0
560.4677,-480.17,0.1275,20.0
560.4738,-480.22,0.1275,20.0
560.4798,-480.26,0.1275,20.0
560.4859,-480.31,0.1275,20.0
560.492,-480.36,0.1275,20.0
560.498,-480.4,0.1275,20.0
560.5041,-480.45,0.1275,20.0
560.5102,-480.5,0.1275,20.0
560.5162,-480.54,0.1275,20.0
560.5223,-480.59,0.1274,20.0
560.5283,-480.64,0.1274,20.0
560.5344,-480.68,0.1274,20.0
560.5405,-480.73,0.1274,20.0
560.5465,-480.78,0.1274,20.0
560.5526,-480.83,0.1274,20.0
560.5587,-480.87,0.1274,20.0
560.5647,-480.92,0.1274,20.0
560.5708,-480.97,0.1274,20.0
560.5769,-481.02,0.1274,20.0
560.5829,-481.07,0.1274,20.0
560.589,-481.11,0.1274,20.0
560.5951,-481.16,0.1274,20.0
560.6011,-481.21,0.1274,20.0
560.6072,-481.26,0.1273,20.0
560.6132,-481.3,0.1273,20.0
560.6193,-481.35,0.1273,20.0
560.6254,-481.4,0.1273,20.0
560.6314,-481.45,0.1273,20.0
560.6375,-481.49,0.1273,20.0
560.6436,-481.54,0.1273,20.0
560.6496,-481.59,0.1273,20.0
560.6557,-481.64,0.1273,20.0
560.6618,-481.68,0.1273,20.0
560.6678,-481.73,0.1273,20.0
560.6739,-481.78,0.1273,20.0
560.68,-481.83,0.1273,20.0
560.686,-481.87,0.1272,20.0
560.6939,-481.94,0.1272,20.0
560.7018,-482.0,0.1272,20.0
560.7097,-482.06,0.1272,20.0
560.7176,-482.12,0.1272,20.0
560.7254,-482.18,0.1272,20.0
560.7333,-482.24,0.1272,20.0
560.7412,-482.3,0.1272,20.0
560.7491,-482.36,0.1272,20.0
560.757,-482.43,0.1272,20.0
560.7649,-482.49,0.1272,20.0
560.7727,-482.55,0.1271,20.0
560.783,-482.63,0.1271,20.0
560.7932,-482.71,0.1271,20.0
560.8035,-482.79,0.1271,20.0
560.8137,-482.87,0.1271,20.0
560.824,-482.96,0.1271,20.0
560.8342,-483.04,0.1271,20.0
560.8445,-483.12,0.1271,20.0
560.8547,-483.2,0.127,20.0
560.865,-483.28,0.127,20.0
560.8752,-483.36,0.127,20.0
560.8855,-483.44,0.127,20.0
560.8982,-483.54,0.127,20.0
560.9109,-483.64,0.127,20.0
560.9237,-483.74,0.127,20.0
560.9364,-483.84,0.127,20.0
560.9491,-483.94,0.1269,20.0
560.9661,-484.07,0.1269,20.0
560.983,-484.2,0.1269,20.0
561.0,-484.34,0.1269,20.0
561.01,-484.41,0.1269,20.0
561.02,-484.5,0.1269,20.0
561.033,-484.6,0.1268,20.0
561.0499,-484.74,0.1268,20.0
561.0668,-484.87,0.1268,20.0
561.0837,-485.01,0.1268,20.0
561.1057,-485.18,0.1267,20.0
561.1276,-485.35,0.1267,20.0
561.1496,-485.53,0.1267,20.0
561.1782,-485.75,0.1267,20.0
561.2153,-486.04,0.1266,20.0
561.2524,-486.33,0.1266,20.0
561.2896,-486.63,0.1265,20.0
561.3378,-487.02,0.1265,20.0
561.4006,-487.5,0.1264,20.0
561.4605,-487.96,0.1264,20.0
561.5376,-488.51,0.1263,20.0
561.6532,-489.06,0.1263,20.0
561.7688,-489.09,0.1263,20.0
561.8844,-488.38,0.1263,20.0
562.0,-486.71,0.1265,20.0
562.1667,-482.95,0.1271,20.0
562.375,-475.97,0.1282,20.0
562.6875,-461.33,0.1304,20.0
563.0,-445.8,0.1328,20.0
563.01,-445.23,0.1328,20.0
563.023,-444.59,0.1329,20.0
563.0399,-443.74,0.1331,20.0
563.0619,-442.65,0.1332,20.0
563.0904,-441.23,0.1334,20.0
563.1276,-439.4,0.1337,20.0
563.1758,-437.06,0.1341,20.0
563.2386,-434.11,0.1345,20.0
563.3232,-430.29,0.1351,20.0
563.436,-425.55,0.1358,20.0
563.577,-420.18,0.1367,20.0
563.7885,-413.28,0.1377,20.0
564.0,-407.47,0.1386,20.0
564.01,-407.12,0.1386,20.0
564.02,-406.86,0.1387,20.0
564.033,-406.5,0.1387,20.0
564.0499,-406.06,0.1388,20.0
564.0719,-405.49,0.1389,20.0
564.1004,-404.77,0.139,20.0
564.1376,-403.86,0.1391,20.0
564.1858,-402.72,0.1393,20.0
564.2486,-401.31,0.1395,20.0
564.3321,-399.56,0.1398,20.0
564.4434,-397.38,0.1401,20.0
564.5547,-395.33,0.1404,20.0
564.7031,-392.67,0.1409,20.0
564.8516,-389.92,0.1413,20.0
565.0,-386.79,0.1417,20.0
565.1667,-382.5,0.1426,20.0
565.3333,-377.18,0.1437,20.0
565.5,-370.82,0.145,20.0
565.75,-360.23,0.1473,20.0
566.0,-349.88,0.1494,20.0
566.01,-349.49,0.1495,20.0
566.02,-349.08,0.1496,20.0
566.033,-348.56,0.1497,20.0
566.0499,-347.88,0.1499,20.0
566.0719,-347.0,0.15,20.0
566.1004,-345.87,0.1503,20.0
566.1376,-344.43,0.1506,20.0
566.1858,-342.61,0.151,20.0
566.2486,-340.35,0.1514,20.0
566.3321,-337.53,0.152,20.0
566.4434,-334.11,0.1528,20.0
566.5825,-330.33,0.1535,20.0
566.7913,-325.52,0.1546,20.0
567.0,-321.36,0.1554,20.0
567.01,-321.11,0.1555,20.0
567.023,-320.86,0.1555,20.0
567.0399,-320.52,0.1556,20.0
567.0619,-320.1,0.1557,20.0
567.0904,-319.56,0.1558,20.0
567.1276,-318.87,0.156,20.0
567.1758,-317.99,0.1561,20.0
567.2386,-316.87,0.1564,20.0
567.3232,-315.38,0.1567,20.0
567.436,-313.34,0.1571,20.0
567.577,-310.59,0.1577,20.0
567.7885,-305.57,0.1587,20.0
568.0,-299.51,0.1605,20.0
568.01,-299.26,0.1605,20.0
568.023,-298.89,0.1606,20.0
568.0399,-298.42,0.1608,20.0
568.0619,-297.77,0.161,20.0
568.0904,-296.92,0.1612,20.0
568.1276,-295.77,0.1615,20.0
568.1758,-294.21,0.162,20.0
568.2386,-292.09,0.1626,20.0
568.3232,-289.08,0.1635,20.0
568.436,-284.98,0.1646,20.0
568.577,-280.02,0.1661,20.0
568.7885,-273.57,0.1679,20.0
569.0,-268.36,0.1694,20.0
569.01,-268.02,0.1695,20.0
569.023,-267.72,0.1696,20.0
569.0399,-267.31,0.1697,20.0
569.0619,-266.81,0.1698,20.0
569.0904,-266.18,0.17,20.0
569.1276,-265.41,0.1702,20.0
569.1758,-264.47,0.1705,20.0
569.2386,-263.35,0.1708,20.0
569.3232,-262.01,0.1712,20.0
569.436,-260.47,0.1717,20.0
569.577,-258.79,0.1721,20.0
569.7885,-256.4,0.1728,20.0
570.0,-253.92,0.1735,20.0
570.25,-250.72,0.1745,20.0
570.5,-247.47,0.1754,20.0
570.75,-244.55,0.1762,20.0
571.0,-242.19,0.1769,20.0
571.3333,-240.25,0.1777,20.0
572.0,-239.97,0.1779,20.0
572.5,-240.55,0.1775,20.0
573.0,-242.22,0.1769,20.0
573.01,-242.24,0.1769,20.0
573.023,-242.29,0.1769,20.0
573.0399,-242.35,0.1768,20.0
573.0619,-242.44,0.1768,20.0
573.0904,-242.55,0.1768,20.0
573.1276,-242.69,0.1768,20.0
573.1758,-242.88,0.1767,20.0
573.2386,-243.15,0.1766,20.0
573.3232,-243.53,0.1765,20.0
573.436,-244.07,0.1764,20.0
573.577,-244.8,0.1761,20.0
573.7885,-246.09,0.1758,20.0
574.0,-247.53,0.1754,20.0
574.25,-249.31,0.1749,20.0
574.625,-252.08,0.1741,20.0
575.0,-254.91,0.1733,20.0
575.3333,-257.48,0.1725,20.0
576.0,-262.85,0.171,20.0
576.01,-262.91,0.171,20.0
576.023,-263.02,0.1709,20.0
576.0399,-263.15,0.1709,20.0
576.0619,-263.33,0.1708,20.0
576.0904,-263.56,0.1708,20.0
576.1276,-263.86,0.1707,20.0
576.1758,-264.25,0.1706,20.0
576.2386,-264.75,0.1704,20.0
576.3232,-265.44,0.1702,20.0
576.436,-266.36,0.17,20.0
576.577,-267.51,0.1696,20.0
576.7885,-269.25,0.1691,20.0
577.0,-270.99,0.1686,20.0
577.01,-271.07,0.1686,20.0
577.023,-271.18,0.1686,20.0
577.0399,-271.32,0.1685,20.0
577.0619,-271.5,0.1685,20.0
577.0904,-271.74,0.1684,20.0
577.1276,-272.04,0.1683,20.0
577.1758,-272.44,0.1682,20.0
577.2386,-272.96,0.1681,20.0
577.3232,-273.66,0.1679,20.0
577.436,-274.6,0.1676,20.0
577.577,-275.77,0.1673,20.0
577.7885,-277.52,0.1668,20.0
578.0,-279.27,0.1663,20.0
578.25,-281.33,0.1657,20.0
578.625,-284.42,0.1648,20.0
579.0,-287.53,0.1639,20.0
579.01,-287.61,0.1639,20.0
579.02,-287.7,0.1639,20.0
579.03,-287.78,0.1638,20.0
579.04,-287.86,0.1638,20.0
579.05,-287.94,0.1638,20.0
579.06,-288.03,0.1638,20.0
579.073,-288.14,0.1637,20.0
579.0899,-288.28,0.1637,20.0
579.1119,-288.46,0.1636,20.0
579.1338,-288.64,0.1636,20.0
579.1558,-288.82,0.1635,20.0
579.1844,-289.06,0.1635,20.0
579.2215,-289.37,0.1634,20.0
579.2586,-289.69,0.1633,20.0
579.2958,-290.0,0.1632,20.0
579.344,-290.4,0.1631,20.0
579.3923,-290.81,0.163,20.0
579.4531,-291.33,0.1628,20.0
579.5138,-291.84,0.1627,20.0
579.5746,-292.36,0.1625,20.0
579.6597,-293.08,0.1623,20.0
579.7448,-293.81,0.1621,20.0
579.8298,-294.54,0.1619,20.0
579.9149,-295.27,0.1617,20.0
580.0,-296.0,0.1615,20.0
580.1429,-297.24,0.1611,20.0
580.2857,-298.48,0.1608,20.0
580.4286,-299.72,0.1604,20.0
580.619,-301.37,0.1599,20.0
580.8095,-303.01,0.1595,20.0
581.0,-304.65,0.159,20.0
581.01,-304.75,0.159,20.0
581.02,-304.83,0.1589,20.0
581.03,-304.92,0.1589,20.0
581.043,-305.04,0.1589,20.0
581.0599,-305.18,0.1588,20.0
581.0819,-305.37,0.1588,20.0
581.1104,-305.63,0.1587,20.0
581.1476,-305.95,0.1587,20.0
581.1958,-306.36,0.1586,20.0
581.2586,-306.9,0.1585,20.0
581.341,-307.59,0.1583,20.0
581.4233,-308.28,0.1582,20.0
581.5387,-309.22,0.158,20.0
581.654,-310.16,0.1578,20.0
581.7693,-311.07,0.1576,20.0
582.0,-312.85,0.1572,20.0
582.01,-312.93,0.1572,20.0
582.023,-313.03,0.1572,20.0
582.0399,-313.16,0.1572,20.0
582.0619,-313.33,0.1571,20.0
582.0904,-313.54,0.1571,20.0
582.1276,-313.83,0.157,20.0
582.1758,-314.19,0.1569,20.0
582.2386,-314.66,0.1568,20.0
582.3232,-315.29,0.1567,20.0
582.436,-316.1,0.1565,20.0
582.577,-317.09,0.1563,20.0
582.7885,-318.47,0.156,20.0
583.0,-319.74,0.1558,20.0
583.25,-321.08,0.1555,20.0
583.5,-322.22,0.1552,20.0
583.75,-323.21,0.155,20.0
584.0,-324.09,0.1549,20.0
584.3333,-325.17,0.1546,20.0
585.0,-327.64,0.1541,20.0
585.01,-327.65,0.1541,20.0
585.017,-327.67,0.1541,20.0
585.024,-327.7,0.1541,20.0
585.031,-327.72,0.1541,20.0
585.038,-327.75,0.1541,20.0
585.045,-327.77,0.1541,20.0
585.052,-327.8,0.1541,20.0
585.0611,-327.83,0.1541,20.0
585.0702,-327.86,0.1541,20.0
585.0793,-327.89,0.1541,20.0
585.0911,-327.94,0.154,20.0
585.103,-327.98,0.154,20.0
585.1183,-328.04,0.154,20.0
585.1337,-328.09,0.154,20.0
585.1491,-328.15,0.154,20.0
585.1691,-328.22,0.154,20.0
585.1891,-328.29,0.154,20.0
585.2091,-328.37,0.154,20.0
585.2351,-328.46,0.1539,20.0
585.2611,-328.56,0.1539,20.0
585.287,-328.66,0.1539,20.0
585.313,-328.76,0.1539,20.0
585.3468,-328.89,0.1538,20.0
585.3806,-329.02,0.1538,20.0
585.4144,-329.16,0.1538,20.0
585.4482,-329.29,0.1538,20.0
585.4921,-329.47,0.1537,20.0
585.536,-329.65,0.1537,20.0
585.58,-329.83,0.1536,20.0
585.622,-330.01,0.1536,20.0
585.676,-330.24,0.1536,20.0
585.73,-330.47,0.1535,20.0
585.784,-330.7,0.1535,20.0
585.838,-330.94,0.1534,20.0
585.892,-331.17,0.1534,20.0
586.0,-331.52,0.1533,20.0
586.01,-331.55,0.1533,20.0
586.023,-331.59,0.1533,20.0
586.0399,-331.64,0.1533,20.0
586.0619,-331.69,0.1533,20.0
586.0904,-331.74,0.1532,20.0
586.1276,-331.76,0.1532,20.0
586.1758,-331.68,0.1533,20.0
586.2386,-331.29,0.1533,20.0
586.3232,-329.93,0.1536,20.0
586.436,-326.15,0.1544,20.0
586.577,-318.41,0.1561,20.0
586.718,-308.12,0.1582,20.0
586.859,-296.71,0.1612,20.0
587.0,-285.22,0.1646,20.0
587.25,-266.82,0.1699,20.0
587.5,-252.22,0.1741,20.0
587.75,-241.48,0.1772,20.0
588.0,-234.63,0.1799,20.0
588.3333,-229.8,0.1818,20.0
589.0,-228.12,0.1823,20.0
589.01,-228.1,0.1823,20.0
589.023,-228.07,0.1823,20.0
589.0399,-228.04,0.1823,20.0
589.0619,-228.02,0.1823,20.0
589.0904,-227.99,0.1823,20.0
589.1276,-227.98,0.1823,20.0
589.1758,-227.99,0.1823,20.0
589.2386,-228.05,0.1823,20.0
589.3232,-228.21,0.1822,20.0
589.436,-228.53,0.1821,20.0
589.577,-229.05,0.1819,20.0
589.7885,-230.05,0.1815,20.0
590.0,-231.17,0.1811,20.0
590.25,-232.66,0.1805,20.0
590.625,-235.12,0.1796,20.0
591.0,-237.75,0.1786,20.0
591.01,-237.8,0.1786,20.0
591.023,-237.89,0.1785,20.0
591.0399,-238.01,0.1785,20.0
591.0619,-238.16,0.1784,20.0
591.0904,-238.36,0.1783,20.0
591.1276,-238.63,0.1782,20.0
591.1758,-238.98,0.1781,20.0
591.2386,-239.44,0.1779,20.0
591.3232,-240.09,0.1777,20.0
591.436,-240.99,0.1773,20.0
591.577,-242.24,0.1769,20.0
591.7885,-244.36,0.1763,20.0
592.0,-246.36,0.1757,20.0
592.01,-246.46,0.1757,20.0
592.02,-246.56,0.1756,20.0
592.03,-246.65,0.1756,20.0
592.04,-246.75,0.1756,20.0
592.05,-246.84,0.1756,20.0
592.063,-246.97,0.1755,20.0
592.0799,-247.12,0.1755,20.0
592.0968,-247.28,0.1754,20.0
592.1137,-247.44,0.1754,20.0
592.1357,-247.65,0.1753,20.0
592.1642,-247.91,0.1753,20.0
592.1928,-248.18,0.1752,20.0
592.2214,-248.44,0.1751,20.0
592.2585,-248.78,0.175,20.0
592.3068,-249.22,0.1749,20.0
592.355,-249.66,0.1748,20.0
592.4033,-250.1,0.1746,20.0
592.463,-250.64,0.1745,20.0
592.5226,-251.18,0.1743,20.0
592.6022,-251.89,0.1741,20.0
592.6818,-252.59,0.1739,20.0
592.7613,-253.27,0.1737,20.0
592.8807,-254.23,0.1734,20.0
593.0,-255.07,0.1732,20.0
593.01,-255.14,0.1732,20.0
593.023,-255.23,0.1732,20.0
593.0399,-255.34,0.1731,20.0
593.0619,-255.48,0.1731,20.0
593.0904,-255.65,0.173,20.0
593.1276,-255.85,0.173,20.0
593.1758,-256.06,0.1729,20.0
593.2386,-256.24,0.1729,20.0
593.3232,-256.22,0.1729,20.0
593.436,-255.6,0.173,20.0
593.577,-253.67,0.1736,20.0
593.7885,-247.7,0.1753,20.0
594.0,-238.74,0.1782,20.0
594.1667,-230.67,0.1813,20.0
594.3333,-222.28,0.1845,20.0
594.5556,-212.74,0.1882,20.0
595.0,-202.04,0.1923,20.0
595.3333,-198.03,0.1939,20.0
595.6667,-196.2,0.1946,20.0
596.0,-196.06,0.1946,20.0
596.5,-198.04,0.1939,20.0
597.0,-201.21,0.1926,20.0
597.01,-201.18,0.1926,20.0
597.023,-201.28,0.1926,20.0
597.0399,-201.38,0.1925,20.0
597.0619,-201.53,0.1925,20.0
597.0904,-201.72,0.1924,20.0
597.1276,-201.97,0.1923,20.0
597.1758,-202.31,0.1922,20.0
597.2386,-202.76,0.192,20.0
597.3232,-203.37,0.1918,20.0
597.436,-204.2,0.1915,20.0
597.577,-205.25,0.1911,20.0
597.7885,-206.8,0.1905,20.0
598.0,-208.32,0.1899,20.0
598.25,-210.07,0.1892,20.0
598.5,-211.78,0.1886,20.0
598.75,-213.47,0.1879,20.0
599.0,-215.16,0.1873,20.0
599.3333,-217.46,0.1864,20.0
600.0,-222.43,0.1845,20.0
600.01,-222.46,0.1845,20.0
600.017,-222.51,0.1844,20.0
600.024,-222.57,0.1844,20.0
600.031,-222.62,0.1844,20.0
600.038,-222.67,0.1844,20.0
600.045,-222.72,0.1844,20.0
600.0541,-222.79,0.1843,20.0
600.0659,-222.88,0.1843,20.0
600.0778,-222.96,0.1843,20.0
600.0896,-223.05,0.1842,20.0
600.105,-223.17,0.1842,20.0
600.125,-223.31,0.1841,20.0
600.145,-223.46,0.1841,20.0
600.1649,-223.61,0.184,20.0
600.1909,-223.81,0.1839,20.0
600.2169,-224.0,0.1839,20.0
600.2429,-224.2,0.1838,20.0
600.2767,-224.45,0.1837,20.0
600.3105,-224.71,0.1836,20.0
600.3443,-224.97,0.1835,20.0
600.3882,-225.3,0.1834,20.0
600.4321,-225.64,0.1832,20.0
600.4761,-225.97,0.1831,20.0
600.5343,-226.41,0.1829,20.0
600.5925,-226.83,0.1828,20.0
600.6507,-227.22,0.1826,20.0
600.7089,-227.56,0.1825,20.0
600.7817,-227.83,0.1824,20.0
600.8545,-227.82,0.1824,20.0
600.9272,-227.28,0.1826,20.0
601.0,-225.94,0.1831,20.0
601.01,-225.74,0.1832,20.0
601.023,-225.45,0.1833,20.0
601.0399,-225.01,0.1835,20.0
601.0619,-224.33,0.1837,20.0
601.0904,-223.22,0.1842,20.0
601.1276,-221.39,0.1849,20.0
601.1758,-218.32,0.186,20.0
601.2386,-213.36,0.1879,20.0
601.3232,-205.68,0.1909,20.0
601.436,-195.47,0.1948,20.0
601.577,-184.26,0.2001,20.0
601.7885,-172.14,0.2062,20.0
602.0,-163.11,0.2108,20.0
602.25,-155.86,0.2143,20.0
602.5,-151.99,0.2163,20.0
602.75,-150.45,0.2174,20.0
603.0,-150.17,0.2175,20.0
603.3333,-151.36,0.2168,20.0
604.0,-156.11,0.2142,20.0
604.5,-160.52,0.212,20.0
605.0,-164.99,0.2097,20.0
606.0,-174.6,0.2049,20.0
607.0,-184.19,0.2001,20.0
607.01,-184.29,0.2,20.0
607.023,-184.41,0.1999,20.0
607.0399,-184.57,0.1999,20.0
607.0619,-184.79,0.1998,20.0
607.0904,-185.07,0.1996,20.0
607.1276,-185.44,0.1994,20.0
607.1758,-185.92,0.1992,20.0
607.2386,-186.55,0.1989,20.0
607.3232,-187.4,0.1984,20.0
607.436,-188.54,0.1979,20.0
607.577,-189.95,0.1972,20.0
607.7885,-192.06,0.1961,20.0
608.0,-194.16,0.1953,20.0
608.25,-196.59,0.1944,20.0
608.625,-200.12,0.193,20.0
609.0,-203.57,0.1917,20.0
609.3333,-206.57,0.1906,20.0
610.0,-212.51,0.1883,20.0
610.5,-216.98,0.1866,20.0
611.0,-221.45,0.1848,20.0
612.0,-230.41,0.1814,20.0
613.0,-239.51,0.1779,20.0
614.0,-248.83,0.175,20.0
615.0,-258.07,0.1723,20.0
615.01,-258.17,0.1723,20.0
615.02,-258.26,0.1723,20.0
615.033,-258.38,0.1723,20.0
615.0499,-258.54,0.1722,20.0
615.0719,-258.74,0.1722,20.0
615.1004,-259.01,0.1721,20.0
615.1376,-259.36,0.172,20.0
615.1858,-259.81,0.1718,20.0
615.2486,-260.4,0.1717,20.0
615.3321,-261.18,0.1715,20.0
615.4434,-262.21,0.1712,20.0
615.5825,-263.5,0.1708,20.0
615.7913,-265.42,0.1702,20.0
616.0,-267.32,0.1697,20.0
616.01,-267.41,0.1697,20.0
616.02,-267.51,0.1696,20.0
616.033,-267.62,0.1696,20.0
616.0499,-267.78,0.1696,20.0
616.0719,-267.98,0.1695,20.0
616.1004,-268.24,0.1694,20.0
616.1376,-268.58,0.1693,20.0
616.1858,-269.01,0.1692,20.0
616.2341,-269.45,0.1691,20.0
616.2968,-270.02,0.1689,20.0
616.375,-270.73,0.1687,20.0
616.4531,-271.44,0.1685,20.0
616.5312,-272.14,0.1683,20.0
616.6484,-273.2,0.168,20.0
616.7656,-274.26,0.1677,20.0
616.8828,-275.31,0.1674,20.0
617.0,-276.37,0.1671,20.0
617.1429,-277.65,0.1667,20.0
617.2857,-278.93,0.1664,20.0
617.4643,-280.51,0.1659,20.0
617.7321,-282.86,0.1652,20.0
618.0,-285.16,0.1646,20.0
618.3333,-287.95,0.1638,20.0
618.6667,-290.68,0.163,20.0
619.0,-293.34,0.1622,20.0
619.5,-297.25,0.1611,20.0
620.0,-301.13,0.16,20.0
620.01,-301.21,0.16,20.0
620.017,-301.27,0.16,20.0
620.0219,-301.31,0.16,20.0
620.0268,-301.35,0.1599,20.0
620.0317,-301.39,0.1599,20.0
620.0366,-301.42,0.1599,20.0
620.0415,-301.46,0.1599,20.0
620.0479,-301.51,0.1599,20.0
620.0542,-301.56,0.1599,20.0
620.0606,-301.62,0.1599,20.0
620.067,-301.67,0.1599,20.0
620.0753,-301.73,0.1598,20.0
620.0835,-301.8,0.1598,20.0
620.0918,-301.86,0.1598,20.0
620.1001,-301.93,0.1598,20.0
620.1084,-302.0,0.1598,20.0
620.1167,-302.06,0.1597,20.0
620.1274,-302.15,0.1597,20.0
620.1382,-302.23,0.1597,20.0
620.149,-302.32,0.1597,20.0
620.163,-302.43,0.1596,20.0
620.177,-302.54,0.1596,20.0
620.1909,-302.65,0.1596,20.0
620.2049,-302.76,0.1595,20.0
620.2189,-302.88,0.1595,20.0
620.2329,-302.99,0.1595,20.0
620.2511,-303.13,0.1594,20.0
620.2693,-303.28,0.1594,20.0
620.2875,-303.42,0.1594,20.0
620.3057,-303.57,0.1593,20.0
620.3239,-303.71,0.1593,20.0
620.3421,-303.86,0.1592,20.0
620.3603,-304.0,0.1592,20.0
620.3839,-304.19,0.1591,20.0
620.4076,-304.38,0.1591,20.0
620.4312,-304.57,0.159,20.0
620.4549,-304.76,0.159,20.0
620.4785,-304.95,0.1589,20.0
620.5022,-305.14,0.1589,20.0
620.5329,-305.38,0.1588,20.0
620.5637,-305.63,0.1587,20.0
620.5944,-305.88,0.1587,20.0
620.6252,-306.12,0.1586,20.0
620.6559,-306.37,0.1586,20.0
620.6942,-306.68,0.1585,20.0
620.7324,-306.98,0.1585,20.0
620.7706,-307.29,0.1584,20.0
620.8088,-307.59,0.1583,20.0
620.8471,-307.89,0.1583,20.0
620.8981,-308.28,0.1582,20.0
620.949,-308.64,0.1581,20.0
621.0,-308.96,0.158,20.0
621.01,-309.02,0.158,20.0
621.02,-309.08,0.158,20.0
621.033,-309.15,0.158,20.0
621.0499,-309.23,0.158,20.0
621.0719,-309.31,0.158,20.0
621.1004,-309.36,0.158,20.0
621.1376,-309.31,0.158,20.0
621.1858,-308.89,0.158,20.0
621.2486,-307.54,0.1583,20.0
621.3321,-304.41,0.1591,20.0
621.4156,-299.87,0.1604,20.0
621.513,-292.21,0.1626,20.0
621.6347,-280.82,0.1658,20.0
621.8174,-264.34,0.1706,20.0
622.0,-250.38,0.1746,20.0
622.01,-249.55,0.1748,20.0
622.023,-248.62,0.1751,20.0
622.0399,-247.41,0.1754,20.0
622.0619,-245.89,0.1758,20.0
622.0904,-243.97,0.1764,20.0
622.1276,-241.61,0.1771,20.0
622.1758,-238.77,0.1782,20.0
622.2386,-235.48,0.1795,20.0
622.3232,-231.65,0.1809,20.0
622.436,-227.38,0.1826,20.0
622.577,-223.02,0.1843,20.0
622.7885,-218.02,0.1862,20.0
623.0,-213.95,0.1878,20.0
623.01,-213.67,0.1878,20.0
623.023,-213.45,0.1879,20.0
623.0399,-213.12,0.188,20.0
623.0619,-212.74,0.1882,20.0
623.0904,-212.25,0.1884,20.0
623.1276,-211.65,0.1886,20.0
623.1758,-210.89,0.1889,20.0
623.2386,-209.97,0.1893,20.0
623.3232,-208.81,0.1897,20.0
623.436,-207.37,0.1903,20.0
623.577,-205.68,0.1909,20.0
623.7885,-203.25,0.1918,20.0
624.0,-200.84,0.1928,20.0
624.25,-198.15,0.1938,20.0
624.5,-195.84,0.1947,20.0
624.75,-194.0,0.1954,20.0
625.0,-192.68,0.1959,20.0
625.3333,-191.77,0.1963,20.0
626.0,-192.61,0.196,20.0
626.5,-193.95,0.1954,20.0
627.0,-196.34,0.1945,20.0
628.0,-202.39,0.1922,20.0
629.0,-208.68,0.1898,20.0
630.0,-214.92,0.1873,20.0
630.01,-214.99,0.1873,20.0
630.023,-215.07,0.1873,20.0
630.0399,-215.17,0.1873,20.0
630.0619,-215.31,0.1872,20.0
630.0904,-215.49,0.1871,20.0
630.1276,-215.72,0.187,20.0
630.1758,-216.02,0.1869,20.0
