time,h,theta,Temp
240.6579,-373.56,0.1444,20.0
240.772,-373.62,0.1444,20.0
240.886,-372.45,0.1447,20.0
241.0,-369.66,0.1453,20.0
241.01,-369.4,0.1453,20.0
241.023,-369.04,0.1454,20.0
241.0399,-368.52,0.1455,20.0
241.0619,-367.78,0.1457,20.0
241.0904,-366.67,0.1459,20.0
241.1276,-365.01,0.1462,20.0
241.1758,-362.48,0.1468,20.0
241.2386,-358.63,0.1476,20.0
241.3232,-352.68,0.1488,20.0
241.436,-344.02,0.1506,20.0
241.577,-332.86,0.153,20.0
241.7885,-316.48,0.1564,20.0
242.0,-301.28,0.16,20.0
242.25,-288.34,0.1637,20.0
242.5,-280.98,0.1658,20.0
242.75,-277.52,0.1669,20.0
243.0,-276.3,0.1672,20.0
243.01,-276.02,0.1672,20.0
243.023,-276.04,0.1672,20.0
243.0399,-275.96,0.1672,20.0
243.0619,-275.98,0.1672,20.0
243.0904,-276.01,0.1672,20.0
243.1276,-276.12,0.1672,20.0
243.1758,-276.36,0.1671,20.0
243.2386,-276.79,0.167,20.0
243.3232,-277.57,0.1668,20.0
243.436,-278.84,0.1664,20.0
243.577,-280.7,0.1659,20.0
243.7885,-283.89,0.165,20.0
244.0,-287.31,0.164,20.0
244.25,-291.65,0.1627,20.0
244.625,-298.53,0.1608,20.0
245.0,-306.04,0.1587,20.0
245.01,-306.24,0.1586,20.0
245.023,-306.56,0.1585,20.0
245.0399,-306.96,0.1585,20.0
245.0619,-307.49,0.1583,20.0
245.0904,-308.19,0.1582,20.0
245.1276,-309.13,0.158,20.0
245.1758,-310.38,0.1577,20.0
245.2386,-312.03,0.1574,20.0
245.3232,-314.28,0.1569,20.0
245.436,-317.27,0.1563,20.0
245.577,-320.96,0.1555,20.0
245.7885,-326.37,0.1544,20.0
246.0,-331.63,0.1533,20.0
246.01,-331.89,0.1532,20.0
246.02,-332.13,0.1532,20.0
246.03,-332.36,0.1531,20.0
246.04,-332.58,0.1531,20.0
246.053,-332.87,0.153,20.0
246.0699,-333.24,0.1529,20.0
246.0868,-333.59,0.1529,20.0
246.1088,-334.05,0.1528,20.0
246.1373,-334.62,0.1526,20.0
246.1659,-335.18,0.1525,20.0
246.203,-335.89,0.1524,20.0
246.2402,-336.57,0.1522,20.0
246.2884,-337.4,0.1521,20.0
246.3367,-338.15,0.1519,20.0
246.385,-338.76,0.1518,20.0
246.4465,-339.19,0.1517,20.0
246.5255,-338.75,0.1518,20.0
246.6046,-336.73,0.1522,20.0
246.6837,-332.45,0.1531,20.0
246.7891,-322.01,0.1553,20.0
246.8946,-306.13,0.1586,20.0
247.0,-286.91,0.1641,20.0
247.01,-285.04,0.1646,20.0
247.023,-282.69,0.1653,20.0
247.0399,-279.53,0.1662,20.0
247.0619,-275.35,0.1674,20.0
247.0904,-269.84,0.169,20.0
247.1276,-262.91,0.171,20.0
247.1758,-254.77,0.1733,20.0
247.2386,-246.06,0.1758,20.0
247.3232,-237.73,0.1787,20.0
247.436,-231.15,0.1813,20.0
247.577,-226.74,0.183,20.0
247.7885,-224.54,0.1838,20.0
248.0,-224.13,0.1839,20.0
248.01,-223.91,0.1839,20.0
248.023,-223.95,0.1839,20.0
248.0399,-223.91,0.1839,20.0
248.0619,-223.93,0.1839,20.0
248.0904,-223.95,0.1839,20.0
248.1276,-224.01,0.1839,20.0
248.1758,-224.08,0.1838,20.0
248.2386,-224.17,0.1838,20.0
248.3232,-224.19,0.1838,20.0
248.436,-224.03,0.1838,20.0
248.577,-223.56,0.184,20.0
248.7885,-222.39,0.1845,20.0
249.0,-220.98,0.185,20.0
249.01,-220.93,0.185,20.0
249.02,-220.86,0.1851,20.0
249.033,-220.77,0.1851,20.0
249.0499,-220.65,0.1851,20.0
249.0719,-220.49,0.1852,20.0
249.1004,-220.24,0.1853,20.0
249.1376,-219.79,0.1855,20.0
249.1858,-218.78,0.1859,20.0
249.2486,-216.36,0.1868,20.0
249.3113,-212.45,0.1883,20.0
249.3974,-204.34,0.1914,20.0
249.4835,-193.61,0.1955,20.0
249.5868,-179.7,0.2023,20.0
249.7245,-162.16,0.2112,20.0
249.8623,-146.12,0.2201,20.0
250.0,-133.46,0.2282,20.0
250.1429,-128.47,0.2313,20.0
250.2857,-129.17,0.2309,20.0
250.4286,-132.13,0.229,20.0
250.619,-137.06,0.2258,20.0
250.8095,-142.26,0.2225,20.0
251.0,-147.49,0.2192,20.0
251.3333,-156.41,0.214,20.0
251.6667,-164.95,0.2097,20.0
252.0,-172.64,0.2058,20.0
252.5,-182.82,0.2007,20.0
253.0,-192.14,0.1961,20.0
253.01,-192.45,0.196,20.0
253.023,-192.73,0.1959,20.0
253.0399,-193.12,0.1957,20.0
253.0619,-193.63,0.1955,20.0
253.0904,-194.31,0.1953,20.0
253.1276,-195.2,0.1949,20.0
253.1758,-196.36,0.1945,20.0
253.2386,-197.83,0.1939,20.0
253.3232,-199.78,0.1932,20.0
253.436,-202.27,0.1922,20.0
253.577,-205.24,0.1911,20.0
253.7885,-209.4,0.1895,20.0
254.0,-213.33,0.1879,20.0
254.25,-217.75,0.1863,20.0
254.625,-223.74,0.1839,20.0
255.0,-229.63,0.1817,20.0
255.3333,-234.86,0.1797,20.0
256.0,-246.01,0.1758,20.0
256.5,-254.69,0.1733,20.0
257.0,-263.15,0.1709,20.0
258.0,-279.03,0.1663,20.0
259.0,-292.49,0.1625,20.0
260.0,-307.88,0.1583,20.0
260.01,-308.07,0.1582,20.0
260.017,-308.19,0.1582,20.0
260.024,-308.31,0.1582,20.0
260.031,-308.41,0.1582,20.0
260.038,-308.52,0.1581,20.0
260.045,-308.62,0.1581,20.0
260.052,-308.72,0.1581,20.0
260.059,-308.82,0.1581,20.0
260.0681,-308.95,0.158,20.0
260.0772,-309.07,0.158,20.0
260.0863,-309.2,0.158,20.0
260.0981,-309.35,0.158,20.0
260.1135,-309.55,0.1579,20.0
260.1289,-309.75,0.1579,20.0
260.1443,-309.94,0.1578,20.0
260.1596,-310.12,0.1578,20.0
260.1796,-310.36,0.1577,20.0
260.1996,-310.6,0.1577,20.0
260.2196,-310.83,0.1576,20.0
260.2456,-311.13,0.1576,20.0
260.2716,-311.41,0.1575,20.0
260.2976,-311.69,0.1575,20.0
260.3236,-311.96,0.1574,20.0
260.3574,-312.27,0.1573,20.0
260.3912,-312.52,0.1573,20.0
260.4249,-312.64,0.1573,20.0
260.4587,-312.53,0.1573,20.0
260.5027,-311.66,0.1575,20.0
260.5466,-309.54,0.1579,20.0
260.5919,-305.57,0.1588,20.0
260.6373,-299.69,0.1604,20.0
260.6977,-285.45,0.1645,20.0
260.7582,-264.82,0.1704,20.0
260.8186,-239.62,0.1779,20.0
260.8791,-215.1,0.1873,20.0
260.9395,-191.72,0.1964,20.0
261.0,-171.98,0.2063,20.0
261.0742,-155.84,0.2143,20.0
261.1485,-147.41,0.2192,20.0
261.2227,-143.92,0.2215,20.0
261.3199,-142.78,0.2222,20.0
261.4559,-144.0,0.2214,20.0
261.5919,-146.42,0.2198,20.0
261.7279,-149.49,0.2179,20.0
262.0,-155.83,0.2143,20.0
262.25,-161.82,0.2113,20.0
262.625,-170.05,0.2072,20.0
263.0,-177.74,0.2033,20.0
263.5,-186.91,0.1986,20.0
264.0,-196.19,0.1945,20.0
264.5,-205.75,0.1909,20.0
265.0,-214.36,0.1875,20.0
266.0,-229.77,0.1816,20.0
267.0,-244.32,0.1763,20.0
268.0,-258.91,0.1721,20.0
269.0,-271.38,0.1685,20.0
269.01,-271.5,0.1685,20.0
269.02,-271.62,0.1685,20.0
269.03,-271.74,0.1684,20.0
269.04,-271.86,0.1684,20.0
269.053,-272.01,0.1684,20.0
269.0699,-272.21,0.1683,20.0
269.0868,-272.41,0.1682,20.0
269.1088,-272.67,0.1682,20.0
269.1373,-273.01,0.1681,20.0
269.1659,-273.34,0.168,20.0
269.203,-273.77,0.1678,20.0
269.2513,-274.32,0.1677,20.0
269.2996,-274.85,0.1675,20.0
269.3478,-275.33,0.1674,20.0
269.413,-275.85,0.1673,20.0
269.4783,-276.16,0.1672,20.0
269.5652,-275.96,0.1672,20.0
269.6522,-274.77,0.1676,20.0
269.7391,-272.14,0.1683,20.0
269.8696,-264.58,0.1705,20.0
270.0,-253.38,0.1737,20.0
270.01,-252.49,0.1739,20.0
270.023,-251.33,0.1743,20.0
270.0399,-249.77,0.1747,20.0
270.0619,-247.64,0.1753,20.0
270.0904,-244.68,0.1762,20.0
270.1276,-240.45,0.1775,20.0
270.1758,-234.49,0.1798,20.0
270.2386,-225.58,0.1833,20.0
270.3232,-211.52,0.1886,20.0
270.436,-190.92,0.1967,20.0
270.5488,-172.13,0.2062,20.0
270.6616,-155.43,0.2146,20.0
270.7744,-141.46,0.2231,20.0
270.8872,-130.19,0.2303,20.0
271.0,-120.56,0.2365,20.0
271.1667,-117.4,0.2389,20.0
271.3333,-119.41,0.2373,20.0
271.5,-123.37,0.2347,20.0
271.75,-129.76,0.2305,20.0
272.0,-135.75,0.2267,20.0
272.3333,-143.15,0.2219,20.0
272.6667,-149.93,0.2175,20.0
273.0,-157.19,0.2137,20.0
273.5,-166.96,0.2087,20.0
274.0,-175.55,0.2043,20.0
274.5,-183.37,0.2004,20.0
275.0,-190.61,0.1968,20.0
276.0,-203.61,0.1916,20.0
277.0,-215.21,0.1872,20.0
277.01,-215.46,0.1871,20.0
277.023,-215.58,0.1871,20.0
277.0399,-215.79,0.187,20.0
277.0619,-216.02,0.1869,20.0
277.0904,-216.34,0.1868,20.0
277.1276,-216.74,0.1866,20.0
277.1758,-217.26,0.1865,20.0
277.2386,-217.91,0.1862,20.0
277.3232,-218.73,0.1859,20.0
277.436,-219.68,0.1855,20.0
277.577,-220.63,0.1851,20.0
277.7885,-221.5,0.1848,20.0
278.0,-221.87,0.1847,20.0
278.01,-221.94,0.1847,20.0
278.023,-221.94,0.1847,20.0
278.0399,-221.96,0.1846,20.0
278.0619,-221.95,0.1846,20.0
278.0904,-221.93,0.1847,20.0
278.1276,-221.88,0.1847,20.0
278.1758,-221.78,0.1847,20.0
278.2386,-221.6,0.1848,20.0
278.3232,-221.31,0.1849,20.0
278.436,-220.93,0.185,20.0
278.577,-220.5,0.1852,20.0
278.7885,-220.04,0.1854,20.0
279.0,-219.74,0.1855,20.0
279.25,-219.7,0.1855,20.0
279.625,-221.28,0.185,20.0
280.0,-223.39,0.1841,20.0
280.3333,-225.89,0.1832,20.0
281.0,-232.35,0.1807,20.0
281.5,-237.51,0.1787,20.0
282.0,-242.98,0.1767,20.0
283.0,-253.39,0.1737,20.0
284.0,-262.57,0.171,20.0
285.0,-272.18,0.1683,20.0
286.0,-281.27,0.1657,20.0
287.0,-290.58,0.163,20.0
288.0,-300.63,0.1602,20.0
289.0,-310.97,0.1576,20.0
290.0,-321.56,0.1554,20.0
290.01,-321.66,0.1554,20.0
290.02,-321.76,0.1553,20.0
290.03,-321.87,0.1553,20.0
290.04,-321.97,0.1553,20.0
290.053,-322.1,0.1553,20.0
290.0699,-322.27,0.1552,20.0
290.0919,-322.49,0.1552,20.0
290.1204,-322.77,0.1551,20.0
290.1576,-323.12,0.1551,20.0
290.1947,-323.47,0.155,20.0
290.243,-323.92,0.1549,20.0
290.3057,-324.5,0.1548,20.0
290.3685,-325.06,0.1546,20.0
290.4474,-325.75,0.1545,20.0
290.5579,-326.63,0.1543,20.0
290.6684,-327.37,0.1542,20.0
290.779,-327.91,0.154,20.0
290.8895,-328.16,0.154,20.0
291.0,-328.01,0.154,20.0
291.01,-328.0,0.154,20.0
291.023,-327.97,0.154,20.0
291.0399,-327.94,0.154,20.0
291.0619,-327.87,0.1541,20.0
291.0904,-327.76,0.1541,20.0
291.1276,-327.55,0.1541,20.0
291.1758,-327.18,0.1542,20.0
291.2386,-326.5,0.1543,20.0
291.3232,-325.3,0.1546,20.0
291.436,-323.38,0.155,20.0
291.577,-320.85,0.1555,20.0
291.7885,-317.46,0.1563,20.0
292.0,-314.74,0.1568,20.0
292.01,-314.57,0.1569,20.0
292.023,-314.41,0.1569,20.0
292.0399,-314.19,0.1569,20.0
292.0619,-313.91,0.157,20.0
292.0904,-313.55,0.1571,20.0
292.1276,-313.11,0.1572,20.0
292.1758,-312.56,0.1573,20.0
292.2386,-311.9,0.1574,20.0
292.3232,-311.11,0.1576,20.0
292.436,-310.18,0.1578,20.0
292.577,-309.2,0.158,20.0
292.7885,-307.98,0.1582,20.0
293.0,-306.95,0.1585,20.0
293.01,-306.89,0.1585,20.0
293.023,-306.83,0.1585,20.0
293.0399,-306.75,0.1585,20.0
293.0619,-306.65,0.1585,20.0
293.0904,-306.53,0.1585,20.0
293.1276,-306.38,0.1586,20.0
293.1758,-306.18,0.1586,20.0
293.2386,-305.94,0.1587,20.0
293.3232,-305.65,0.1587,20.0
293.436,-305.29,0.1588,20.0
293.577,-304.93,0.1589,20.0
293.7885,-304.5,0.159,20.0
294.0,-304.18,0.1591,20.0
294.01,-304.15,0.1591,20.0
294.02,-304.13,0.1591,20.0
294.033,-304.11,0.1592,20.0
294.0499,-304.08,0.1592,20.0
294.0719,-304.04,0.1592,20.0
294.1004,-303.99,0.1592,20.0
294.1376,-303.92,0.1592,20.0
294.1858,-303.82,0.1592,20.0
294.2486,-303.68,0.1593,20.0
294.3321,-303.4,0.1594,20.0
294.4434,-302.61,0.1596,20.0
294.5547,-301.08,0.16,20.0
294.7031,-297.15,0.1612,20.0
294.8516,-290.89,0.1629,20.0
295.0,-282.48,0.1653,20.0
295.1667,-271.14,0.1686,20.0
295.3333,-258.82,0.1721,20.0
295.5556,-242.19,0.1769,20.0
296.0,-215.17,0.1872,20.0
296.01,-214.64,0.1875,20.0
296.023,-213.89,0.1877,20.0
296.0399,-212.95,0.1881,20.0
296.0619,-211.74,0.1886,20.0
296.0904,-210.22,0.1892,20.0
296.1276,-208.32,0.1899,20.0
296.1758,-206.03,0.1908,20.0
296.2386,-203.41,0.1918,20.0
296.3232,-200.49,0.1929,20.0
296.436,-197.45,0.1941,20.0
296.577,-194.56,0.1952,20.0
296.7885,-191.52,0.1964,20.0
297.0,-189.17,0.1976,20.0
297.25,-188.12,0.1981,20.0
297.5,-189.22,0.1976,20.0
297.75,-191.13,0.1966,20.0
298.0,-193.84,0.1955,20.0
298.01,-193.88,0.1954,20.0
298.023,-194.04,0.1954,20.0
298.0399,-194.22,0.1953,20.0
298.0619,-194.46,0.1952,20.0
298.0904,-194.77,0.1951,20.0
298.1276,-195.18,0.1949,20.0
298.1758,-195.7,0.1947,20.0
298.2386,-196.35,0.1945,20.0
298.3232,-197.17,0.1942,20.0
298.436,-198.14,0.1938,20.0
298.577,-199.19,0.1934,20.0
298.7885,-200.47,0.1929,20.0
299.0,-201.55,0.1925,20.0
299.25,-202.87,0.192,20.0
299.625,-205.31,0.1911,20.0
300.0,-208.1,0.19,20.0
300.01,-208.15,0.1899,20.0
300.02,-208.22,0.1899,20.0
300.033,-208.32,0.1899,20.0
300.0499,-208.45,0.1898,20.0
300.0719,-208.62,0.1898,20.0
300.1004,-208.83,0.1897,20.0
300.1376,-209.1,0.1896,20.0
300.1858,-209.39,0.1895,20.0
300.2486,-209.59,0.1894,20.0
300.3321,-209.43,0.1894,20.0
300.4434,-208.32,0.1899,20.0
300.5825,-205.47,0.191,20.0
300.7913,-198.72,0.1936,20.0
301.0,-190.3,0.197,20.0
301.25,-184.19,0.2001,20.0
301.5,-182.13,0.2011,20.0
301.75,-182.62,0.201,20.0
302.0,-184.09,0.2002,20.0
302.01,-184.04,0.2001,20.0
302.023,-184.16,0.2001,20.0
302.0399,-184.25,0.2,20.0
302.0619,-184.42,0.1999,20.0
302.0904,-184.63,0.1998,20.0
302.1276,-184.93,0.1997,20.0
302.1758,-185.32,0.1995,20.0
302.2386,-185.84,0.1992,20.0
302.3232,-186.52,0.1989,20.0
302.436,-187.4,0.1984,20.0
302.577,-188.44,0.1979,20.0
302.7885,-189.89,0.1972,20.0
303.0,-191.29,0.1965,20.0
303.25,-193.19,0.1957,20.0
303.625,-196.51,0.1944,20.0
304.0,-200.17,0.193,20.0
304.3333,-203.65,0.1917,20.0
305.0,-210.65,0.189,20.0
305.5,-215.74,0.187,20.0
306.0,-220.55,0.1852,20.0
307.0,-229.12,0.1819,20.0
308.0,-236.46,0.179,20.0
309.0,-243.54,0.1765,20.0
310.0,-250.57,0.1745,20.0
311.0,-257.26,0.1726,20.0
312.0,-263.89,0.1707,20.0
312.01,-263.96,0.1707,20.0
312.023,-264.04,0.1706,20.0
312.0399,-264.15,0.1706,20.0
312.0619,-264.28,0.1706,20.0
312.0904,-264.46,0.1705,20.0
312.1276,-264.68,0.1705,20.0
312.1758,-264.96,0.1704,20.0
312.2386,-265.31,0.1703,20.0
312.3232,-265.73,0.1702,20.0
312.436,-266.14,0.17,20.0
312.577,-266.31,0.17,20.0
312.7885,-265.54,0.1702,20.0
313.0,-263.59,0.1708,20.0
313.25,-260.53,0.1716,20.0
313.5,-258.05,0.1724,20.0
313.75,-256.38,0.1728,20.0
314.0,-255.53,0.1731,20.0
314.01,-255.44,0.1731,20.0
314.023,-255.41,0.1731,20.0
314.0399,-255.36,0.1731,20.0
314.0619,-255.3,0.1731,20.0
314.0904,-255.23,0.1732,20.0
314.1276,-255.16,0.1732,20.0
314.1758,-255.09,0.1732,20.0
314.2386,-255.04,0.1732,20.0
314.3232,-255.03,0.1732,20.0
314.436,-255.08,0.1732,20.0
314.577,-255.22,0.1732,20.0
314.7885,-255.52,0.1731,20.0
315.0,-255.87,0.173,20.0
315.25,-256.42,0.1728,20.0
315.625,-257.91,0.1724,20.0
316.0,-259.75,0.1719,20.0
316.3333,-261.73,0.1713,20.0
317.0,-265.65,0.1702,20.0
317.5,-268.64,0.1693,20.0
318.0,-271.36,0.1685,20.0
319.0,-276.23,0.1671,20.0
320.0,-281.0,0.1658,20.0
321.0,-286.1,0.1643,20.0
321.01,-286.12,0.1643,20.0
321.02,-286.17,0.1643,20.0
321.033,-286.23,0.1643,20.0
321.0499,-286.31,0.1643,20.0
321.0719,-286.41,0.1642,20.0
321.1004,-286.53,0.1642,20.0
321.1376,-286.69,0.1641,20.0
321.1858,-286.89,0.1641,20.0
321.2486,-287.14,0.164,20.0
321.3321,-287.38,0.1639,20.0
321.4434,-287.41,0.1639,20.0
321.5547,-286.9,0.1641,20.0
321.7031,-284.85,0.1647,20.0
321.8516,-280.99,0.1658,20.0
322.0,-275.31,0.1674,20.0
322.01,-274.94,0.1675,20.0
322.023,-274.42,0.1677,20.0
322.0399,-273.72,0.1679,20.0
322.0619,-272.76,0.1681,20.0
322.0904,-271.47,0.1685,20.0
322.1276,-269.69,0.169,20.0
322.1758,-267.32,0.1697,20.0
322.2386,-264.24,0.1706,20.0
322.3232,-260.4,0.1717,20.0
322.436,-256.08,0.1729,20.0
322.577,-251.92,0.1741,20.0
322.7885,-247.94,0.1753,20.0
323.0,-245.45,0.176,20.0
323.25,-244.03,0.1764,20.0
323.625,-243.67,0.1765,20.0
324.0,-244.23,0.1763,20.0
324.3333,-245.22,0.176,20.0
325.0,-248.19,0.1752,20.0
325.5,-250.71,0.1745,20.0
326.0,-253.97,0.1735,20.0
327.0,-260.66,0.1716,20.0
328.0,-267.08,0.1698,20.0
328.01,-267.17,0.1697,20.0
328.02,-267.23,0.1697,20.0
328.033,-267.31,0.1697,20.0
328.0499,-267.42,0.1697,20.0
328.0719,-267.55,0.1696,20.0
328.1004,-267.72,0.1696,20.0
328.1376,-267.94,0.1695,20.0
328.1858,-268.2,0.1694,20.0
328.2486,-268.5,0.1694,20.0
328.3321,-268.73,0.1693,20.0
328.4434,-268.49,0.1694,20.0
328.5825,-267.02,0.1698,20.0
328.7217,-264.07,0.1706,20.0
328.8608,-259.69,0.1719,20.0
329.0,-253.85,0.1735,20.0
329.25,-243.6,0.1765,20.0
329.5,-236.81,0.179,20.0
329.75,-233.25,0.1804,20.0
330.0,-231.53,0.181,20.0
330.3333,-231.59,0.181,20.0
331.0,-234.21,0.18,20.0
331.5,-236.87,0.1789,20.0
332.0,-239.65,0.1779,20.0
333.0,-245.57,0.1759,20.0
334.0,-251.6,0.1742,20.0
335.0,-257.86,0.1724,20.0
336.0,-263.69,0.1707,20.0
336.01,-263.79,0.1707,20.0
336.023,-263.85,0.1707,20.0
336.0399,-263.96,0.1707,20.0
336.0619,-264.08,0.1706,20.0
336.0904,-264.25,0.1706,20.0
336.1276,-264.46,0.1705,20.0
336.1758,-264.74,0.1704,20.0
336.2386,-265.07,0.1703,20.0
336.3232,-265.47,0.1702,20.0
336.436,-265.82,0.1701,20.0
336.577,-265.87,0.1701,20.0
336.7885,-264.93,0.1704,20.0
337.0,-263.07,0.1709,20.0
337.25,-260.43,0.1717,20.0
337.5,-258.12,0.1723,20.0
337.75,-256.56,0.1728,20.0
338.0,-255.69,0.173,20.0
338.3333,-255.6,0.1731,20.0
339.0,-257.6,0.1725,20.0
339.5,-259.78,0.1719,20.0
340.0,-262.37,0.1711,20.0
340.01,-262.38,0.1711,20.0
340.023,-262.46,0.1711,20.0
340.0399,-262.54,0.1711,20.0
340.0619,-262.66,0.171,20.0
340.0904,-262.82,0.171,20.0
340.1276,-263.02,0.1709,20.0
340.1758,-263.29,0.1709,20.0
340.2386,-263.62,0.1708,20.0
340.3232,-264.03,0.1706,20.0
340.436,-264.42,0.1705,20.0
340.577,-264.59,0.1705,20.0
340.7885,-264.04,0.1706,20.0
341.0,-262.78,0.171,20.0
341.01,-262.77,0.171,20.0
341.02,-262.7,0.171,20.0
341.033,-262.62,0.171,20.0
341.0499,-262.51,0.1711,20.0
341.0719,-262.35,0.1711,20.0
341.1004,-262.13,0.1712,20.0
341.1376,-261.81,0.1713,20.0
341.1858,-261.3,0.1714,20.0
341.2486,-260.32,0.1717,20.0
341.3321,-258.1,0.1723,20.0
341.4156,-254.52,0.1734,20.0
341.513,-248.18,0.1752,20.0
341.6347,-237.02,0.1789,20.0
341.7565,-224.16,0.1838,20.0
341.8782,-210.08,0.1892,20.0
342.0,-195.63,0.1948,20.0
342.01,-194.45,0.1952,20.0
342.023,-192.93,0.1958,20.0
342.0399,-190.95,0.1967,20.0
342.0619,-188.5,0.1979,20.0
342.0904,-185.55,0.1994,20.0
342.1276,-182.21,0.2011,20.0
342.1758,-178.71,0.2029,20.0
342.2386,-175.36,0.2046,20.0
342.3232,-172.4,0.2061,20.0
342.436,-170.11,0.2072,20.0
342.577,-168.66,0.2079,20.0
342.7885,-168.03,0.2083,20.0
343.0,-167.93,0.2083,20.0
343.25,-168.36,0.2081,20.0
343.625,-169.23,0.2076,20.0
344.0,-170.02,0.2072,20.0
344.3333,-171.89,0.2062,20.0
344.6667,-174.88,0.2048,20.0
345.0,-178.08,0.2031,20.0
345.01,-178.15,0.2031,20.0
345.023,-178.28,0.203,20.0
345.0399,-178.45,0.2029,20.0
345.0619,-178.67,0.2028,20.0
345.0904,-178.94,0.2027,20.0
345.1276,-179.27,0.2025,20.0
345.1758,-179.61,0.2024,20.0
345.2386,-179.82,0.2022,20.0
345.3232,-179.57,0.2024,20.0
345.436,-178.35,0.203,20.0
345.577,-175.56,0.2044,20.0
345.7885,-169.77,0.2073,20.0
346.0,-163.25,0.2106,20.0
346.01,-162.93,0.2108,20.0
346.023,-162.53,0.211,20.0
346.0399,-162.0,0.2112,20.0
346.0619,-161.33,0.2116,20.0
346.0904,-160.5,0.212,20.0
346.1276,-159.53,0.2125,20.0
346.1758,-158.53,0.213,20.0
346.2386,-157.67,0.2134,20.0
346.3232,-157.15,0.2137,20.0
346.436,-157.24,0.2137,20.0
346.577,-158.04,0.2133,20.0
346.7885,-159.97,0.2123,20.0
347.0,-162.15,0.2112,20.0
347.25,-164.94,0.2098,20.0
347.625,-168.88,0.2078,20.0
348.0,-172.58,0.2059,20.0
348.01,-172.7,0.2058,20.0
348.023,-172.82,0.2058,20.0
348.0399,-172.99,0.2057,20.0
348.0619,-173.21,0.2056,20.0
348.0904,-173.49,0.2054,20.0
348.1276,-173.85,0.2053,20.0
348.1758,-174.3,0.205,20.0
348.2386,-174.84,0.2048,20.0
348.3232,-175.47,0.2044,20.0
348.436,-176.16,0.2041,20.0
348.577,-176.81,0.2038,20.0
348.7885,-177.45,0.2034,20.0
349.0,-177.89,0.2032,20.0
349.01,-177.93,0.2032,20.0
349.023,-177.95,0.2032,20.0
349.0399,-177.98,0.2032,20.0
349.0619,-178.01,0.2032,20.0
349.0904,-178.06,0.2031,20.0
349.1276,-178.11,0.2031,20.0
349.1758,-178.16,0.2031,20.0
349.2386,-178.24,0.2031,20.0
349.3232,-178.33,0.203,20.0
349.436,-178.45,0.2029,20.0
349.577,-178.6,0.2029,20.0
349.7885,-178.83,0.2028,20.0
350.0,-179.04,0.2026,20.0
350.01,-179.05,0.2026,20.0
350.023,-179.07,0.2026,20.0
350.0399,-179.08,0.2026,20.0
350.0619,-179.1,0.2026,20.0
350.0904,-179.13,0.2026,20.0
350.1276,-179.16,0.2026,20.0
350.1758,-179.21,0.2026,20.0
350.2386,-179.31,0.2025,20.0
350.3232,-179.49,0.2024,20.0
350.436,-179.81,0.2023,20.0
350.577,-180.32,0.202,20.0
350.7885,-181.23,0.2016,20.0
351.0,-182.21,0.2011,20.0
351.25,-183.5,0.2004,20.0
351.625,-185.66,0.1993,20.0
352.0,-187.92,0.1982,20.0
352.3333,-190.02,0.1971,20.0
353.0,-194.37,0.1952,20.0
353.5,-197.56,0.194,20.0
354.0,-200.58,0.1928,20.0
355.0,-205.86,0.1908,20.0
356.0,-210.69,0.189,20.0
357.0,-215.16,0.1872,20.0
358.0,-219.45,0.1856,20.0
359.0,-223.74,0.184,20.0
360.0,-227.86,0.1824,20.0
361.0,-232.02,0.1808,20.0
362.0,-235.73,0.1793,20.0
363.0,-239.55,0.1779,20.0
364.0,-243.17,0.1766,20.0
365.0,-246.99,0.1755,20.0
366.0,-251.47,0.1742,20.0
367.0,-255.64,0.173,20.0
368.0,-259.68,0.1719,20.0
369.0,-263.53,0.1708,20.0
370.0,-266.9,0.1698,20.0
371.0,-270.09,0.1689,20.0
372.0,-273.42,0.168,20.0
373.0,-277.61,0.1667,20.0
374.0,-281.81,0.1655,20.0
375.0,-285.64,0.1644,20.0
376.0,-289.35,0.1634,20.0
377.0,-292.77,0.1624,20.0
377.01,-292.84,0.1624,20.0
377.023,-292.87,0.1624,20.0
377.0399,-292.94,0.1624,20.0
377.0619,-293.01,0.1623,20.0
377.0904,-293.11,0.1623,20.0
377.1276,-293.23,0.1623,20.0
377.1758,-293.39,0.1622,20.0
377.2386,-293.59,0.1622,20.0
377.3232,-293.84,0.1621,20.0
377.436,-294.15,0.162,20.0
377.577,-294.46,0.1619,20.0
377.7885,-294.71,0.1618,20.0
378.0,-294.77,0.1618,20.0
378.25,-294.64,0.1619,20.0
378.5,-294.48,0.1619,20.0
378.75,-294.38,0.1619,20.0
379.0,-294.4,0.1619,20.0
379.3333,-294.67,0.1619,20.0
380.0,-295.28,0.1617,20.0
380.5,-295.94,0.1615,20.0
381.0,-297.01,0.1612,20.0
381.01,-296.99,0.1612,20.0
381.023,-297.03,0.1612,20.0
381.0399,-297.05,0.1612,20.0
381.0619,-297.1,0.1612,20.0
381.0904,-297.16,0.1611,20.0
381.1276,-297.24,0.1611,20.0
381.1758,-297.35,0.1611,20.0
381.2386,-297.49,0.1611,20.0
381.3232,-297.67,0.161,20.0
381.436,-297.89,0.1609,20.0
381.577,-298.12,0.1609,20.0
381.7885,-298.29,0.1608,20.0
382.0,-298.29,0.1608,20.0
382.25,-298.08,0.1609,20.0
382.5,-297.85,0.1609,20.0
382.75,-297.67,0.161,20.0
383.0,-297.62,0.161,20.0
383.3333,-297.8,0.161,20.0
384.0,-299.01,0.1606,20.0
